company,company_loc,ref,bean_origin,broad_bean_origin,bean_typ,review_dt,cocoa_pcnt,rating
LaMaisonduChocolatValrhona,France,230,Cuana2008,VenIndonesiaEcuad,Blend,2008,0.74,3.5
LaOroquidea,Peru,721,PeruvianAmazon,Peru,Unknown,2011,0.72,2.5
LaPepadeOro,Ecuador,713,Vinces,Ecuador,Unknown,2011,0.6,3.25
LaiaakaChatNoir,France,1590,MadagascarBatch59100,Madagascar,Trinitario,2015,0.75,2.75
LaiaakaChatNoir,France,1590,VietnamBatch50100,Vietnam,Trinitario,2015,0.75,2.75
LaiaakaChatNoir,France,1590,CubaBatch59100,Cuba,Unknown,2015,0.75,3
LaiaakaChatNoir,France,1590,PeruBatch51100,Peru,Unknown,2015,0.75,3.25
LaiaakaChatNoir,France,1594,IvoryCoastBatch56100,IvoryCoast,Unknown,2015,0.75,3
LaiaakaChatNoir,France,1638,SaoTomeBatch151,SaoTome,Forastero,2015,0.75,3.5
LaiaakaChatNoir,France,1642,BahiaBatch148,Brazil,Unknown,2015,0.75,3.25
LaiaakaChatNoir,France,1642,LamDongBatch153,Vietnam,Trinitario,2015,0.75,3.75
LaiaakaChatNoir,France,1434,Cuba,Cuba,Unknown,2014,0.7,2.75
LaiaakaChatNoir,France,1438,TrinidadTobago,TrinidadTobago,Unknown,2014,0.68,2.75
LajedodoOuro,Brazil,927,Catongo,Brazil,ForasteroCatongo,2012,0.7,3.5
LakeChamplainCallebaut,USA,327,Tanzania,Tanzania,Unknown,2009,0.75,2.5
LAmourette,USA,1784,Rugoso,Nicaragua,Trinitario,2016,0.8,3.5
LAmourette,USA,833,CareneroSuperior,Venezuela,Trinitario,2012,0.75,3
LAmourette,USA,833,RioCaribe,Venezuela,Trinitario,2012,0.75,3
LAmourette,USA,853,Blend,PeruEcuadorVenezuela,Criollo,2012,0.72,3
Letterpress,USA,1952,LaMasicaBatch7FHIA,Honduras,Unknown,2017,0.7,3.5
Letterpress,USA,1952,MayaMtnBatch18Heirloom,Belize,Unknown,2017,0.7,3.25
Letterpress,USA,1728,Liberia,Liberia,Unknown,2016,0.7,3.25
Letterpress,USA,1562,Beniamo,Bolivia,Unknown,2015,0.7,3.25
Letterpress,USA,1562,SanJuanEstateGranCouva,Trinidad,Trinitario,2015,0.7,3.5
Letterpress,USA,1566,SanAndres,CostaRica,Unknown,2015,0.7,3
Letterpress,USA,1566,LaRedGuaconejo,DomincanRepublic,Unknown,2015,0.7,3.25
Letterpress,USA,1566,KokoaKamili,Tanzania,Unknown,2015,0.7,3.5
Letterpress,USA,1371,Maranura,Peru,ForasteroNacional,2014,0.7,3.5
Levy,Finland,1231,Sambirano,Madagascar,Criollo,2014,0.71,3.5
Lilla,Finland,1856,Madagascar,Madagascar,Trinitario,2016,0.7,3
LillieBelle,USA,855,PerfectIllusion,Peru,Criollo,2012,0.65,3.5
LillieBelle,USA,903,BoliviaWildThing,Bolivia,Criollo,2012,0.68,3.5
LillieBelle,USA,903,LaSelva,Peru,Unknown,2012,0.68,3.75
LillieBelle,USA,947,PurpleHaze,VenezuelaDomRep,Unknown,2012,0.75,2.75
LillieBelle,USA,947,TheOtherOneGrandCru,DominicanRepublic,Unknown,2012,0.74,3
LillieBelle,USA,947,WildThing,Bolivia,Criollo,2012,0.68,3.5
LindtSprungli,Switzerland,157,ExcellenceUSVersion,,Unknown,2007,0.85,3
Loiza,PuertoRico,1049,PuertoRico,PuertoRico,Unknown,2013,0.65,2.5
Lonohana,USA,1383,HaleiwaOahuLonohanaEKanahiku,Hawaii,Unknown,2014,0.7,3.75
Lonohana,USA,1395,HaleiwaEOahu2014,Hawaii,Unknown,2014,0.65,3.25
Lonohana,USA,1395,HaleiwaEOahu2014,Hawaii,Unknown,2014,0.75,3.75
Lonohana,USA,1093,OpaeulaEstateOahuNeneCGExclusive,Hawaii,Unknown,2013,0.71,3
Lonohana,USA,1097,OpaeulaEstateOahuEleele,Hawaii,Unknown,2013,0.72,3
Lonohana,USA,1097,HawaiianCrownKonaVanilla,Hawaii,Unknown,2013,0.7,3.5
LoveBar,USA,1502,Nicaragua,Nicaragua,Unknown,2015,0.75,2
Luker,Colombia,552,Selva,ColombiaEcuador,Unknown,2010,0.46,2.75
Luker,Colombia,552,Macondo,ColombiaEcuador,Unknown,2010,0.6,3
Luker,Colombia,552,Misterio,ColombiaEcuador,Unknown,2010,0.58,3
Luker,Colombia,552,Santander,Colombia,Unknown,2010,0.65,3.5
MachuPicchuTradingCo,Peru,721,Peru,Peru,Unknown,2011,0.7,1.5
MachuPicchuTradingCo,Peru,552,Peru,Peru,Unknown,2010,0.55,2.25
MadecasseCinagra,Madagascar,284,Madagascar,Madagascar,Trinitario,2008,0.67,3.5
MadecasseCinagra,Madagascar,284,Madagascar,Madagascar,Trinitario,2008,0.7,3.75
MadecasseCinagra,Madagascar,284,Madagascar,Madagascar,Trinitario,2008,0.63,4
MadecasseCinagra,Madagascar,288,Madagascar,Madagascar,Trinitario,2008,0.75,3.5
Madre,USA,1940,Guadalcanal,SolomonIslands,Unknown,2017,0.73,3.5
Madre,USA,1085,PuertoRico,PuertoRico,Unknown,2013,0.7,2.75
Madre,USA,1085,Brazil,Brazil,Unknown,2013,0.7,3.5
Madre,USA,1089,ChoobuaKona,Hawaii,Unknown,2013,0.7,2.75
Madre,USA,1089,XocunuscoChiapasPichucalco,Mexico,Unknown,2013,0.7,2.75
Madre,USA,991,HamakuaCoastKokoleka,Hawaii,Unknown,2012,0.7,3.25
Madre,USA,995,CriolloHawaii,Hawaii,Criollo,2012,0.7,3.25
Madre,USA,995,Kauai,Hawaii,Unknown,2012,0.7,3.5
Madre,USA,672,Dominican,DominicanRepublic,Unknown,2011,0.7,2.5
Madre,USA,693,Upala,CostaRica,Unknown,2011,0.7,2.75
Madre,USA,607,ChiapasTripleCacao,Mexico,Unknown,2010,0.72,2.75
Maglio,Italy,300,Africa,Tanzania,Unknown,2008,0.75,2
Maglio,Italy,308,Ecuador,Ecuador,ForasteroNacional,2008,0.7,3
Maglio,Italy,308,Cuba,Cuba,Criollo,2008,0.7,3.25
Maglio,Italy,308,SantoDomingo,DominicanRepublic,BlendForasteroCriollo,2008,0.7,3.75
Majani,Italy,531,Ecuador,Ecuador,Unknown,2010,0.7,2
MalagasyChocolaterieRobert,Madagascar,184,Sambirano2006,Madagascar,Trinitario,2007,0.75,2.75
MalagasyChocolaterieRobert,Madagascar,184,MoraMora2006,Madagascar,Trinitario,2007,0.73,3.5
Malagos,Philippines,1121,DavaoMtTalamofoothills,Philippines,Trinitario,2013,0.65,3.5
MalieKaiGuittard,USA,502,OahuNShoreWaialuaEstatewnibs,Hawaii,Unknown,2010,0.55,3.5
MalieKaiGuittard,USA,311,OahuNShoreWaialuaEstate,Hawaii,Blend,2009,0.55,2.75
Malmo,Sweden,1856,Chuao,Venezuela,Unknown,2016,0.7,3
Mana,USA,1446,Ecuador,Ecuador,Unknown,2015,0.74,2.5
Mana,USA,1219,Peru,Peru,Unknown,2014,0.74,2.5
Mana,USA,1219,Venezuela,Venezuela,Unknown,2014,0.74,2.75
Mana,USA,821,Conacado,DominicanRepublic,Unknown,2012,0.74,3.75
ManifestoCacao,Colombia,1331,Colombia,Colombia,Unknown,2014,0.7,2.75
Manoa,USA,1522,MarkhamValley,PapuaNewGuinea,Unknown,2015,0.72,3.5
Manoa,USA,1522,CotoBrus,CostaRica,Unknown,2015,0.72,3.75
Manoa,USA,1089,WaiaholeOahu,Hawaii,Unknown,2013,0.72,3.75
Manoa,USA,1003,Liberia174,Liberia,Unknown,2012,0.72,3.25
Manoa,USA,1007,HamakuaHawaiianCrown176,Hawaii,Unknown,2012,0.72,2.75
Manoa,USA,1007,Piura,Peru,Unknown,2012,0.72,3
Manoa,USA,1007,OahuWinward151Maunawilidistrict,Hawaii,Unknown,2012,0.72,3.25
ManufakturaCzekolady,Poland,1844,Johe,Nicaragua,Unknown,2016,0.7,3.75
ManufakturaCzekolady,Poland,1848,Peru,Peru,Unknown,2016,0.7,3.5
ManufakturaCzekolady,Poland,1255,Porcelana,Venezuela,Criollo,2014,0.7,3.75
ManufakturaCzekolady,Poland,1279,Kolumbia,Colombia,Unknown,2014,0.85,3.5
ManufakturaCzekolady,Poland,871,GrandCruDominicanRepublic,DominicanRepublic,Unknown,2012,0.7,3.25
ManufakturaCzekolady,Poland,871,GrandCruGhana,Ghana,Forastero,2012,0.7,3.5
ManufakturaCzekolady,Poland,875,GrandCruEcuador,Ecuador,Unknown,2012,0.7,3.25
MapChocolate,USA,1896,BenTreSurpriseValley,Vietnam,Trinitario,2016,0.75,3.25
MapChocolate,USA,1474,ROIG2014,DominicanRepublic,CriolloTrinitario,2015,0.7,3.5
MapChocolate,USA,1474,Maranon2014,Peru,ForasteroNacional,2015,0.62,3.5
MapChocolate,USA,1478,Ecuador,Ecuador,Trinitario,2015,0.7,3.5
MapChocolate,USA,1606,SanJuanEstateCherryBlossomsatNight,Trinidad,Trinitario,2015,0.7,2.75
MapChocolate,USA,1606,AcaseoftheXercesBluestripleroast,Nicaragua,Unknown,2015,0.7,3.5
MapChocolate,USA,1606,TumbesDearMrFinley2014,Peru,Criollo,2015,0.68,3.5
MapChocolate,USA,1610,Colombia,Colombia,Unknown,2015,0.75,2.75
MapChocolate,USA,1610,KakoaKamiliBothManBirdBeast,Tanzania,Unknown,2015,0.72,3
MapChocolate,USA,1634,LeChocolatChaud,Honduras,Unknown,2015,0.78,3.5
Marana,Peru,1872,Piura,Peru,Unknown,2016,0.7,3
Marana,Peru,1884,Cusco,Peru,Unknown,2016,0.7,2.75
Marana,Peru,1884,SanMartin,Peru,Unknown,2016,0.7,3
MarigoldsFinest,Canada,1808,CacaoNibCrunch,,Unknown,2016,0.75,3.25
Marou,Vietnam,1650,TanPhuDongIslandHeartofDarkness,Vietnam,Trinitario,2015,0.85,3.25
Marou,Vietnam,1650,BenTre,Vietnam,Trinitario,2015,0.68,3.5
Marou,Vietnam,1650,DakLakBatch2451,Vietnam,Trinitario,2015,0.7,3.75
Marou,Vietnam,1149,TanPhuDongTreasureIsland,Vietnam,Trinitario,2013,0.75,3.5
Marou,Vietnam,845,BaRia,Vietnam,Trinitario,2012,0.76,3.5
Marou,Vietnam,845,DongNai,Vietnam,Trinitario,2012,0.72,3.5
Marou,Vietnam,845,TienGiangGaoCoop,Vietnam,Trinitario,2012,0.7,3.5
Marou,Vietnam,849,BenTre,Vietnam,Trinitario,2012,0.78,3.5
Marou,Vietnam,895,TienGiang,Vietnam,Trinitario,2012,0.8,3
Marou,Vietnam,955,LamDong,Vietnam,Trinitario,2012,0.74,3.5
Mars,USA,537,Matina16prototype,CostaRica,Unknown,2010,0.65,3
Mars,USA,544,IvoryCoast,IvoryCoast,Unknown,2010,0.65,3
Mars,USA,544,Nigeria,Nigeria,Unknown,2010,0.65,3.25
Mars,USA,544,Ghanaprototype,Ghana,Forastero,2010,0.65,3.5
Marsatta,USA,1189,DominicanRepublic,DominicanRepublic,Unknown,2013,0.74,2.25
Marsatta,USA,1189,DominicanRepublic,DominicanRepublic,Unknown,2013,0.89,2.5
MartinMayer,Austria,1836,AltoBeni,Bolivia,Unknown,2016,0.76,2.75
MartinMayer,Austria,1836,Pisa,Haiti,Unknown,2016,0.82,3
MartinMayer,Austria,1836,Tumaco,Colombia,Unknown,2016,0.74,3.25
MastBrothers,USA,1450,Guatemala,Guatemala,Unknown,2015,0.76,3
MastBrothers,USA,1450,Tanzania,Tanzania,Unknown,2015,0.74,3.25
MastBrothers,USA,1359,FrenchLaundry20thAnniversary,PeruBelize,Blend,2014,0.75,3.75
MastBrothers,USA,959,ShakeShack,PeruMadDomRep,Blend,2012,0.73,3.5
MastBrothers,USA,999,Madagascar,,Trinitario,2012,0.72,2.5
MastBrothers,USA,999,Chuao,Venezuela,Trinitario,2012,0.73,2.75
MastBrothers,USA,672,BrooklynBlend,,Unknown,2011,0.72,3.5
MastBrothers,USA,701,ChuaoMedRoast,Venezuela,Trinitario,2011,0.76,3
MastBrothers,USA,709,ChuaoDarkRoast,Venezuela,Trinitario,2011,0.7,3
MastBrothers,USA,713,ChuaoLightRoast,Venezuela,Trinitario,2011,0.81,2.75
MastBrothers,USA,773,MohoRiver,Belize,Trinitario,2011,0.7,3.5
MastBrothers,USA,777,PapuaNewGuinea,PapuaNewGuinea,Unknown,2011,0.71,2.75
MastBrothers,USA,777,SanMartin,Peru,Unknown,2011,0.75,3
MastBrothers,USA,777,Conacado,DominicanRepublic,Unknown,2011,0.73,3.25
MastBrothers,USA,777,LaReddeGuanconejoNHighlandscoop,DominicanRepublic,Unknown,2011,0.74,3.75
MastBrothers,USA,572,Patanemo,Venezuela,Criollo,2010,0.81,2.75
MastBrothers,USA,572,OcumaredelaCosta,Venezuela,Unknown,2010,0.75,3
MastBrothers,USA,572,DominicanRepublicCoop,DominicanRepublic,Unknown,2010,0.7,3.25
Matale,Australia,1177,MalekulaP2013,Vanuatu,Trinitario,2013,0.72,3.5
Matale,Australia,1177,Somia2013,Madagascar,Trinitario,2013,0.68,4
Matale,Australia,1177,KuliliP2013,PapuaNewGuinea,Trinitario,2013,0.74,4
Matale,Australia,1181,Blend,PNGVanuatuMad,Trinitario,2013,0.7,3.75
Maverick,USA,1367,MayaMountain,Belize,Trinitario,2014,0.7,3.25
Maverick,USA,1367,Elvesia,DominicanRepublic,Unknown,2014,0.7,3.25
Maverick,USA,1430,Tumbes,Peru,Criollo,2014,0.82,3.25
Maverick,USA,1430,MorroponNorandionoCoopPiura,Peru,Criollo,2014,0.63,3.5
Mayacama,USA,1728,Hispaniola,DomincanRepublic,Unknown,2016,0.72,3
Meadowlands,USA,1287,Bolivia,Bolivia,Unknown,2014,0.7,2.5
Meadowlands,USA,1287,Venezuela,Venezuela,Unknown,2014,0.7,2.75
Meadowlands,USA,1287,Belize,Belize,Trinitario,2014,0.7,3
Meadowlands,USA,1291,Nicaraguawinbs,Nicaragua,Unknown,2014,0.7,3
Meadowlands,USA,1291,DominicanRepublic,DominicanRepublic,Unknown,2014,0.7,3.5
MenakaoakaCinagra,Madagascar,837,Madagascar,Madagascar,Trinitario,2012,0.8,2.5
MenakaoakaCinagra,Madagascar,841,Madagascar,Madagascar,Trinitario,2012,0.72,2.5
Mesocacao,Honduras,1494,ElSalvador,ElSalvador,Unknown,2015,0.8,2.75
Mesocacao,Honduras,1494,ElSalvador,ElSalvador,Unknown,2015,0.7,3
Mesocacao,Honduras,1347,Honduras,Honduras,Unknown,2014,0.8,3.25
Mesocacao,Honduras,1347,Honduras,Honduras,Unknown,2014,0.7,3.5
Mesocacao,Honduras,1351,LaTroncaMatagalpa,Nicaragua,Unknown,2014,0.7,3.25
Mesocacao,Honduras,1351,LaTroncaMatagalpa,Nicaragua,Unknown,2014,0.8,3.5
Metiisto,Sweden,1267,FazendaSempreFirmePBahia,Brazil,Unknown,2014,0.7,3
Metiisto,Sweden,1267,AkessonEstate,Madagascar,Trinitario,2014,0.72,3.5
Metropolitan,Amsterdam,1688,SouthAmerica,SouthAmerica,Trinitario,2015,0.7,3.5
MichelCluizel,France,963,ChiapasMokayaP,Mexico,Unknown,2012,0.66,3.75
MichelCluizel,France,117,CareneroSuperiorConcepcion,Venezuela,Trinitario,2007,0.66,3.5
MichelCluizel,France,135,VilaGracinda,SaoTome,Forastero,2007,0.67,3.5
MichelCluizel,France,24,CarreAmer,,Unknown,2006,0.6,2
MichelCluizel,France,24,CarreGrandNoir,,Unknown,2006,0.85,2
MichelCluizel,France,24,Tamarina,SaoTome,Forastero,2006,0.7,3
MichelCluizel,France,24,LosAnconesP,DominicanRepublic,Unknown,2006,0.67,4
MichelCluizel,France,24,MangaroP,Madagascar,Trinitario,2006,0.65,4
MichelCluizel,France,24,MaralumiP,PapuaNewGuinea,Unknown,2006,0.64,4
MichelCluizel,France,81,NoirInfini,,Unknown,2006,0.99,2
Middlebury,USA,1490,MayaMountain,Belize,Trinitario,2015,0.8,3.5
Middlebury,USA,1490,SanJuanEstate,Trinidad,Trinitario,2015,0.7,3.5
Middlebury,USA,1490,OkoCaribe,DominicanRepublic,Unknown,2015,0.75,3.75
Middlebury,USA,1490,PatanemoEpochDonaldo,Venezuela,Unknown,2015,0.75,3.75
Middlebury,USA,1538,KokoaKamili,Tanzania,Unknown,2015,0.75,3.25
Middlebury,USA,1538,MatagalpaCacaoBisiesto,Nicaragua,Unknown,2015,0.7,3.5
Middlebury,USA,1117,LaRed,DominicanRepublic,Unknown,2013,0.75,2.5
Middlebury,USA,1117,Belize,Belize,Trinitario,2013,0.8,3.25
Middlebury,USA,887,Houseblend,,Unknown,2012,0.65,1.5
Middlebury,USA,887,AltoBeni,Bolivia,Criollo,2012,0.75,2
Middlebury,USA,887,BalineseJava,Indonesia,Criollo,2012,0.7,2.5
MillcreekCacaoRoasters,USA,1073,Ecuador,Ecuador,ForasteroNacional,2013,0.7,2.5
MillcreekCacaoRoasters,USA,825,Ecuador,Ecuador,Unknown,2012,0.7,3.5
Mindo,USA,607,Ecuador,Ecuador,Unknown,2010,0.67,2.75
Mindo,USA,607,Ecuador,Ecuador,Unknown,2010,0.77,2.75
Minimal,Japan,1920,AculduNord2015,Haiti,CriolloTrinitario,2016,0.7,3.5
Mission,Brazil,1880,FazendaCamboaBahia,Brazil,Unknown,2016,0.75,3.75
Mission,Brazil,1626,BahiaFazendaVenturosa,Brazil,ForasteroParazinho,2015,0.7,3.5
Mita,Colombia,955,Tumaco,Colombia,Unknown,2012,0.65,2.5
Moho,USA,1026,ToledoDistrictwnibs,Belize,Trinitario,2013,0.73,3.25
Moho,USA,1030,ToledoDistrict,Belize,Trinitario,2013,0.72,3
Moho,USA,607,UmohoRToledoDistrictSanFelipe,Belize,Trinitario,2010,0.67,2.75
Molucca,USA,1614,LaRed,DomincanRepublic,Unknown,2015,0.7,3
Molucca,USA,1618,Indonesia,Indonesia,Unknown,2015,0.7,2.75
Molucca,USA,1618,Peru,Peru,Unknown,2015,0.7,3.25
Momotombo,Nicaragua,661,Matagalpa,Nicaragua,Unknown,2011,0.7,2.75
Momotombo,Nicaragua,661,Mombacho,Nicaragua,Unknown,2011,0.7,2.75
Momotombo,Nicaragua,772,Oscuro,Nicaragua,Unknown,2011,0.7,3.25
Monarque,Canada,1812,OkoCaribe,DominicanRepublic,Unknown,2016,0.72,3.5
MonsieurTruffe,Australia,1391,PapauaNewGuinea,PapuaNewGuinea,Unknown,2014,0.7,3.25
Montecristi,Ecuador,1654,Manabi,Ecuador,Unknown,2015,0.7,3.25
Montecristi,Ecuador,1654,Manabi,Ecuador,Unknown,2015,0.63,3.5
Montecristi,Ecuador,1658,Manabi,Ecuador,Unknown,2015,0.85,3.5
MuchomasMesocacao,USA,1462,Nicaragua,Nicaragua,Unknown,2015,0.7,3.5
MuchomasMesocacao,USA,1462,Nicaragua,Nicaragua,Unknown,2015,0.8,3.5
Mutari,USA,1896,KokoaKamilibatch1SRB,Tanzania,Unknown,2016,0.68,2.75
Mutari,USA,1896,OkoCaribebatch1SRB,DomincanRepublic,Unknown,2016,0.71,2.75
Mutari,USA,1900,Ambanjabatch1SRB,Madagascar,Unknown,2016,0.68,2.75
Mutari,USA,1900,TienGiangbatch1SRB,Vietnam,Trinitario,2016,0.8,3
Nahua,CostaRica,1049,CostaRicaOscuro,CostaRica,Unknown,2013,0.58,2.5
Nahua,CostaRica,1049,CostaRicaOscuro,CostaRica,Unknown,2013,0.7,3
Naive,Lithuania,1046,TrinidadTobago,TrinidadTobago,Unknown,2013,0.7,3.75
Naive,Lithuania,1133,MaranonCanyonFortunatoNo4,Peru,ForasteroNacional,2013,0.78,3.75
Naive,Lithuania,867,Grenada,Grenada,Trinitario,2012,0.71,2.5
Nave,Lithuania,1379,Nicaragua,Nicaragua,Criollo,2014,0.7,3.25
Nave,Lithuania,1399,Chuao,Venezuela,Trinitario,2014,0.75,2.75
Nave,Lithuania,1399,Barinas,Venezuela,Unknown,2014,0.7,3
Nanea,USA,1007,CriolloBlend,Hawaii,Unknown,2013,0.85,3.5
NathanMiller,USA,1403,Peru,Peru,Unknown,2014,0.72,2.25
NathanMiller,USA,1403,Hispaniola,DominicanRepublic,Unknown,2014,0.7,2.5
NathanMiller,USA,1403,Madagascar,Madagascar,Trinitario,2014,0.735,2.5
NathanMiller,USA,1403,Ghana,Ghana,Forastero,2014,0.7,3.5
NeuhausCallebaut,Belgium,531,PapuaNewGuinea,PapuaNewGuinea,Criollo,2010,0.7,2.5
NeuhausCallebaut,Belgium,230,ManickchandEstate,Trinidad,Trinitario,2008,0.67,3.75
NeuhausCallebaut,Belgium,135,Dark,,Unknown,2007,0.73,1
NeuhausCallebaut,Belgium,15,WestAfrica,WestAfrica,Forastero,2006,0.73,2
NeuhausCallebaut,Belgium,15,SaoTome,SaoTome,Forastero,2006,0.75,2.75
NeuhausCallebaut,Belgium,24,Ocumare,Venezuela,Criollo,2006,0.71,3
Nibble,USA,1526,Patanemo,Venezuela,Criollo,2015,0.72,2.25
Nibble,USA,1526,ElvesiaP,DominicanRepublic,Trinitario,2015,0.72,2.75
Nibble,USA,1526,AmbanjaSambiranoValley,Madagascar,Trinitario,2015,0.72,3
Nibble,USA,1526,Tumbes,Peru,Criollo,2015,0.72,3
NightOwl,USA,1022,Peru,Peru,Unknown,2013,0.75,2.75
NightOwl,USA,1022,Ecuador,Ecuador,Unknown,2013,0.75,3.5
NobleBeanakaJerjobo,USA,1295,Ghana,Ghana,Forastero,2014,0.75,3
NobleBeanakaJerjobo,USA,1299,MohoValley,Belize,Trinitario,2014,0.75,3
NobleBeanakaJerjobo,USA,1299,MaranonCanyon,Peru,ForasteroNacional,2014,0.75,3.25
NoirdEbine,USA,837,Venezuela,Venezuela,Unknown,2012,0.7,3
NoirdEbine,USA,841,Ecuador,Ecuador,Unknown,2012,0.7,3
NovaMonda,Nicaragua,931,LaPatriotacacaoIndiopurplelabel,Nicaragua,Unknown,2012,0.7,3
NovaMonda,Niacragua,935,LaDaliaMatagalpacacaoBisestogreenlabel,Nicaragua,Unknown,2012,0.75,2.75
NovaMonda,Nicaragua,935,PuntaGaleracacaoNacionalgoldlabel,Ecuador,ForasteroNacional,2012,0.8,3.25
Nuance,USA,1454,Ghana2013,Ghana,Forastero,2015,0.7,3.75
Nuance,USA,1458,Ecuador2013,Ecuador,Trinitario,2015,0.7,2.75
Nuance,USA,1458,Canoabo2013,Venezuela,Criollo,2015,0.7,3
Nuance,USA,1458,SambiranoValley2012,Madagascar,Trinitario,2015,0.7,3.5
Nuance,USA,1470,LaRed,DominicanRepublic,Unknown,2015,0.7,3.75
Nugali,Brazil,1876,FazendaLeolinda,Brazil,TrinitarioScavina,2016,0.7,3.5
OaklandChocolateCo,USA,478,Jamaica,Jamaica,Trinitario,2010,0.7,2.5
Obolo,Chile,1638,Pangoa,Peru,Criollo,2015,0.7,3.75
Obolo,Chile,1638,Pangoawnibs,Peru,Criollo,2015,0.7,3.75
Ocelot,Scotland,1558,Virunga,Congo,Forastero,2015,0.7,3.75
Ocelot,Scotland,1558,Piura,Peru,Criollo,2015,0.75,4
Ocho,NewZealand,1760,SangYumCoop,Samoa,Unknown,2016,1,2.75
Ocho,NewZealand,1760,SangYumCoop,Samoa,Unknown,2016,0.7,3.5
Ocho,NewZealand,1411,PNGDevotion,PapuaNewGuinea,Unknown,2014,0.66,2.75
Ocho,NewZealand,1411,PNGRevolution,PapuaNewGuinea,Unknown,2014,0.7,3
Ocho,NewZealand,1411,PNGVoodoo,PapuaNewGuinea,Unknown,2014,0.88,3.25
Ocho,NewZealand,1411,PNGNibBar,PapuaNewGuinea,Unknown,2014,0.74,3.5
Ohiyo,USA,1594,SanJuanEstateGranCouva,Trinidad,Trinitario,2015,0.7,2.75
Ohiyo,USA,1598,Tanzania,Tanzania,Unknown,2015,0.7,3
OiallabyBojessenMalmo,Germany,761,SylvestreOialla,Bolivia,Criollo,2011,0.7,3.5
OliveandSinclair,USA,486,DominicanRepublicprototype,DominicanRepublic,Unknown,2010,0.72,3
OliveandSinclair,USA,486,Ghanaprototype,Ghana,Forastero,2010,0.72,3
OliveandSinclair,USA,457,Dark67,GhanaDominRep,Unknown,2009,0.67,2.75
OliveandSinclair,USA,457,Dark75,GhanaDominRep,Unknown,2009,0.75,3
Olivia,Canada,688,CarribeanRaw,Carribean,Unknown,2011,0.76,2
Olivia,Canada,688,Carribean,Carribean,Unknown,2011,0.76,2.75
Olivia,Canada,688,Carribean,Carribean,Unknown,2011,0.85,2.75
Olivia,Canada,688,CarribeanRaw,Carribean,Unknown,2011,0.85,3
Omanhene,Ghana,693,Ghana,Ghana,Forastero,2011,0.8,2.75
Omnom,Iceland,1816,KakaoKamiliKilomberoValley,Tanzania,Trinitario,2016,0.7,3.75
Omnom,Iceland,1247,PapuaNewGuinea,PapuaNewGuinea,Unknown,2014,0.7,3
Omnom,Iceland,1247,Madagascar,Madagascar,Trinitario,2014,0.66,3.5
organicfair,Canada,1161,MayaMountain,Belize,Trinitario,2013,0.74,2.75
organicfair,Canada,1165,LaRed,DominicanRepublic,Unknown,2013,0.72,2.75
organicfair,Canada,1165,Nicaraqua,Nicaragua,Trinitario,2013,0.72,2.75
organicfair,Canada,1165,Caribe,DominicanRepublic,Unknown,2013,0.72,3
organicfair,Canada,1165,Mindo,Ecuador,Trinitario,2013,0.72,3
OriginalBeansFelchlin,Switzerland,1438,PapuaKerafat,PapuaNewGuinea,Unknown,2014,0.68,2.75
OriginalBeansFelchlin,Switzerland,1442,GrandCruBlendNo15yrAnniversaryEd,,Blend,2014,0.8,3.25
OriginalBeansFelchlin,Switzerland,733,AltoBeniWildHarvestItenezR24hrc,Bolivia,Unknown,2011,0.66,3.75
OriginalBeansFelchlin,Switzerland,331,DRCongoCruVirunga,Congo,Forastero,2009,0.7,3
OriginalBeansFelchlin,Switzerland,341,PiuraApotequilPorcelana72hrc,Peru,Criollo,2009,0.75,3
OriginalBeansFelchlin,Switzerland,341,AltoBeniWildHarvestItenezR60hrc,Bolivia,Unknown,2009,0.68,3.25
OriginalHawaiinChocolateFactory,USA,316,HawaiiKonaGrandCruE,Hawaii,Criollo,2009,0.6,3
OriginalHawaiinChocolateFactory,USA,24,HawaiiKonaEstateGrown,Hawaii,Unknown,2006,0.6,3
Orquidea,Peru,859,Peru,Peru,Unknown,2012,0.65,3
Orquidea,Peru,859,Peru,Peru,Unknown,2012,0.72,3
Pacari,Ecuador,1848,SierraNevadaTutuIku,Colombia,Unknown,2016,0.7,4
Pacari,Ecuador,1415,Garaua,Ecuador,Unknown,2014,0.7,3.25
Pacari,Ecuador,1415,Cumbia,Ecuador,Unknown,2014,0.7,3.5
Pacari,Ecuador,1415,Montubia,Ecuador,Unknown,2014,0.7,3.75
Pacari,Ecuador,1415,Tangara,Ecuador,Unknown,2014,0.7,4
Pacari,Ecuador,817,Ecuadorraw,Ecuador,Unknown,2012,0.85,2.75
Pacari,Ecuador,863,Piura,Peru,Unknown,2012,0.7,4
Pacari,Ecuador,721,Nubeprototype,Ecuador,Unknown,2011,0.7,3.5
Pacari,Ecuador,224,Esmeraldas,Ecuador,ForasteroArriba,2008,0.6,2.5
Pacari,Ecuador,224,Manabi,Ecuador,ForasteroArriba,2008,0.65,2.75
Pacari,Ecuador,224,LosRios,Ecuador,ForasteroArriba,2008,0.72,3
Pacari,Ecuador,266,Raw,Ecuador,ForasteroArriba,2008,1,2
Pacari,Ecuador,266,Raw,Ecuador,ForasteroArriba,2008,0.7,3.5
PalettedeBine,Canada,1720,Lachua,Guatemala,Unknown,2016,0.7,2.75
PalettedeBine,Canada,1720,MayaMtn,Belize,Trinitario,2016,0.72,3
PalettedeBine,Canada,1570,SilvestreLaPazBeni,Bolivia,Unknown,2015,0.7,3.25
